contract_id,contract_date,contract_status,area_name,property_type,rooms,size_sqft,annual_rent_aed,contract_duration_months,tenant_type
RN5019509,2025-01-30,Renewal,Jumeirah Lake Towers,Villa,3.0,4914.4,491615.0,12,Individual
RN5019510,2025-01-30,New,Al Barsha,Townhouse,2.0,3636.4,243560.0,12,Individual
RN5019511,2025-01-30,New,Deira,Apartment,2.0,2163.4,112561.0,12,Individual
RN5019512,2025-01-30,Renewal,Palm Jumeirah,Apartment,1.0,1833.0,318826.0,12,Individual
RN5019513,2025-01-30,Renewal,Mirdif,Apartment,3.0,2025.5,118279.0,12,Individual
RN5019514,2025-01-30,New,Al Barsha,Apartment,0.0,2070.0,155874.0,12,Individual
RN5019515,2025-01-30,Renewal,Dubai Marina,Apartment,4.0,1061.0,127529.0,12,Individual
RN5019516,2025-01-30,New,Jumeirah Village Circle,Apartment,2.0,826.1,56694.0,12,Individual
RN5019517,2025-01-30,Renewal,Dubai Silicon Oasis,Apartment,1.0,1911.8,111552.0,12,Individual
RN5019518,2025-01-30,Renewal,Business Bay,Apartment,1.0,1699.6,149519.0,12,Individual
RN5019519,2025-01-30,Renewal,Al Barsha,Apartment,1.0,880.9,58299.0,24,Individual
RN5019520,2025-01-30,New,Jumeirah Village Circle,Villa,2.0,5513.5,449995.0,12,Individual
RN5019521,2025-01-30,Renewal,Arabian Ranches,Office,,1629.4,152013.0,12,Individual
RN5019522,2025-01-30,Renewal,Jumeirah Village Circle,Villa,0.0,3636.3,244166.0,12,Company
RN5019523,2025-01-30,Renewal,Downtown Dubai,Villa,3.0,4054.2,638148.0,12,Individual
RN5019524,2025-01-30,New,Al Barsha,Apartment,2.0,784.2,59574.0,12,Individual
RN5019525,2025-01-30,Renewal,Dubai Marina,Villa,0.0,3478.1,409079.0,12,Company
RN5019526,2025-01-30,New,Palm Jumeirah,Apartment,1.0,2119.2,420374.0,12,Individual
RN5019527,2025-01-30,Renewal,Business Bay,Apartment,2.0,1241.8,151348.0,12,Company
RN5019528,2025-01-30,New,Al Barsha,Apartment,1.0,2049.1,160915.0,12,Individual
RN5019529,2025-01-30,New,Palm Jumeirah,Apartment,2.0,1142.9,231200.0,12,Company
RN5019530,2025-01-30,New,Jumeirah Lake Towers,Apartment,1.0,1637.8,152490.0,12,Individual
RN5019531,2025-01-30,New,Business Bay,Apartment,2.0,2091.7,197390.0,12,Individual
RN5019532,2025-01-30,Renewal,DIFC,Apartment,2.0,1859.5,304061.0,12,Company
RN5019533,2025-01-30,Renewal,Mirdif,Office,,2508.7,147550.0,12,Individual
RN5019534,2025-01-30,New,Palm Jumeirah,Villa,4.0,5652.0,1035089.0,12,Individual
RN5019535,2025-01-30,New,Dubai Sports City,Apartment,2.0,1488.8,119626.0,12,Individual
RN5019536,2025-01-30,Renewal,Deira,Apartment,2.0,1458.9,88607.0,12,Individual
RN5019537,2025-01-30,New,Business Bay,Apartment,1.0,568.9,63709.0,12,Individual
RN5019538,2025-01-30,Renewal,Jumeirah Village Circle,Townhouse,0.0,2746.9,176541.0,12,Company
RN5019539,2025-01-30,New,Dubai Marina,Apartment,2.0,2061.7,304381.0,12,Company
RN5019540,2025-01-30,Renewal,Dubai Hills Estate,Apartment,2.0,764.0,68980.0,12,Company
RN5019541,2025-01-30,New,Downtown Dubai,Apartment,2.0,2035.9,303585.0,24,Individual
RN5019542,2025-01-30,Renewal,Palm Jumeirah,Villa,2.0,5404.4,1032270.0,12,Individual
RN5019543,2025-01-30,New,Al Furjan,Apartment,1.0,964.7,78578.0,12,Individual
RN5019544,2025-01-30,Renewal,Business Bay,Apartment,1.0,912.8,99563.0,12,Individual
RN5019545,2025-01-30,New,Dubai Hills Estate,Office,,3066.6,373994.0,12,Individual
RN5019546,2025-01-30,New,Business Bay,Apartment,4.0,1620.2,146176.0,12,Individual
RN5019547,2025-01-30,Renewal,Arabian Ranches,Townhouse,1.0,2261.1,200456.0,12,Company
RN5019548,2025-01-30,New,Arabian Ranches,Apartment,1.0,2092.0,206853.0,12,Individual
RN5019549,2025-01-30,New,Al Barsha,Villa,0.0,2676.5,204137.0,12,Individual
RN5019550,2025-01-30,New,DIFC,Apartment,2.0,693.3,116020.0,24,Individual
RN5019551,2025-01-30,Renewal,Al Barsha,Townhouse,0.0,2287.8,161802.0,12,Individual
RN5019552,2025-01-30,Renewal,Dubai Hills Estate,Townhouse,0.0,4123.9,405536.0,12,Individual
RN5019553,2025-01-30,Renewal,Jumeirah Village Circle,Apartment,2.0,1084.5,83337.0,12,Individual
RN5019554,2025-01-30,New,Al Barsha,Townhouse,1.0,2141.6,159545.0,12,Individual
RN5019555,2025-01-30,New,Dubai Sports City,Villa,1.0,3062.6,224703.0,12,Individual
RN5019556,2025-01-30,New,DIFC,Apartment,1.0,685.1,124712.0,12,Individual
RN5019557,2025-01-30,Renewal,Downtown Dubai,Apartment,1.0,1550.3,220284.0,12,Individual
RN5019558,2025-01-30,Renewal,Dubai Sports City,Townhouse,0.0,3753.2,240572.0,12,Individual
RN5019559,2025-01-30,New,Deira,Apartment,2.0,1338.3,80833.0,12,Individual
RN5019560,2025-01-30,New,Dubai Silicon Oasis,Villa,1.0,4152.1,242053.0,12,Company
RN5019561,2025-01-30,New,Jumeirah Village Circle,Office,,1349.3,95463.0,12,Individual
RN5019562,2025-01-30,Renewal,Jumeirah Lake Towers,Apartment,2.0,2091.7,189730.0,12,Individual
RN5019563,2025-01-30,Renewal,Palm Jumeirah,Apartment,1.0,1789.6,289287.0,12,Individual
RN5019564,2025-01-30,New,Jumeirah Village Circle,Villa,3.0,4400.4,321688.0,12,Individual
RN5019565,2025-01-30,New,Palm Jumeirah,Apartment,0.0,1876.6,425924.0,24,Individual
RN5019566,2025-01-30,New,Business Bay,Apartment,2.0,1301.3,133637.0,12,Individual
RN5019567,2025-01-30,Renewal,Dubai Sports City,Villa,1.0,3324.0,202605.0,36,Company
RN5019568,2025-01-30,Renewal,Dubai Sports City,Apartment,3.0,578.1,37793.0,12,Individual
RN5019569,2025-01-30,Renewal,Downtown Dubai,Villa,4.0,4343.1,535062.0,12,Individual
RN5019570,2025-01-30,Renewal,Dubai Marina,Townhouse,3.0,3832.3,464276.0,12,Individual
RN5019571,2025-01-30,New,Palm Jumeirah,Apartment,4.0,1797.6,297481.0,12,Individual
RN5019572,2025-01-30,New,Jumeirah Village Circle,Townhouse,0.0,2470.5,165032.0,12,Individual
RN5019573,2025-01-30,Renewal,Al Furjan,Villa,2.0,3321.4,217525.0,12,Company
RN5019574,2025-01-30,Renewal,Jumeirah Village Circle,Townhouse,2.0,2102.4,150510.0,12,Individual
RN5019575,2025-01-30,New,DIFC,Apartment,1.0,1278.6,215877.0,12,Individual
RN5019576,2025-01-30,New,Al Furjan,Apartment,2.0,2039.0,160970.0,12,Company
RN5019577,2025-01-30,Renewal,Deira,Apartment,0.0,1691.2,81355.0,12,Individual
RN5019578,2025-01-30,New,Downtown Dubai,Villa,0.0,5269.7,778421.0,12,Individual
RN5019579,2025-01-30,New,Deira,Villa,2.0,3027.0,185045.0,12,Individual
RN5019580,2025-01-30,Renewal,Arabian Ranches,Apartment,1.0,1219.6,128611.0,12,Individual
RN5019581,2025-01-30,New,Mirdif,Apartment,3.0,1471.1,99357.0,12,Individual
RN5019582,2025-01-30,New,Dubai Hills Estate,Office,,1535.1,173204.0,12,Individual
RN5019583,2025-01-30,New,Jumeirah Village Circle,Apartment,1.0,1209.1,89252.0,12,Individual
RN5019584,2025-01-30,New,Downtown Dubai,Villa,0.0,2626.6,453263.0,24,Company
RN5019585,2025-01-30,New,Arabian Ranches,Apartment,1.0,1169.7,115115.0,12,Individual
RN5019586,2025-01-30,New,Al Barsha,Apartment,3.0,2061.2,164851.0,12,Individual
RN5019587,2025-01-30,New,Al Barsha,Apartment,4.0,1720.7,117901.0,12,Individual
RN5019588,2025-01-30,Renewal,Deira,Villa,1.0,2749.5,182237.0,12,Individual
RN5019589,2025-01-30,New,Al Barsha,Villa,2.0,5140.6,372393.0,12,Company
RN5019590,2025-01-30,New,Jumeirah Village Circle,Townhouse,1.0,2229.7,157751.0,24,Individual
RN5019591,2025-01-30,Renewal,Dubai Sports City,Townhouse,1.0,1968.5,127193.0,24,Individual
RN5019592,2025-01-30,New,Arabian Ranches,Apartment,3.0,707.3,65641.0,12,Company
RN5019593,2025-01-30,Renewal,Dubai Hills Estate,Apartment,2.0,853.7,85237.0,12,Individual
RN5019594,2025-01-30,New,Palm Jumeirah,Apartment,3.0,953.2,175348.0,12,Individual
RN5019595,2025-01-30,New,Dubai Sports City,Office,,1592.9,95761.0,12,Individual
RN5019596,2025-01-30,Renewal,Arabian Ranches,Apartment,0.0,1280.8,139388.0,12,Individual
RN5019597,2025-01-30,New,Mirdif,Apartment,2.0,2048.6,123061.0,12,Individual
RN5019598,2025-01-30,New,Dubai Silicon Oasis,Villa,2.0,3044.0,191841.0,24,Company
RN5019599,2025-01-30,New,Dubai Marina,Apartment,3.0,722.3,74483.0,24,Individual
RN5019600,2025-01-30,Renewal,DIFC,Townhouse,2.0,1842.9,244101.0,12,Individual
RN5019601,2025-01-30,New,Dubai Hills Estate,Apartment,1.0,1450.8,136879.0,12,Company
RN5019602,2025-01-30,New,DIFC,Apartment,1.0,1214.8,215125.0,24,Individual
RN5019603,2025-01-30,Renewal,Arabian Ranches,Apartment,1.0,1629.9,136209.0,12,Individual
RN5019604,2025-01-30,New,Al Furjan,Apartment,1.0,1202.0,80565.0,12,Individual
RN5019605,2025-01-30,Renewal,Al Barsha,Apartment,0.0,1657.1,119377.0,12,Individual
RN5019606,2025-01-30,New,Dubai Marina,Apartment,1.0,1932.0,248256.0,12,Company
RN5019607,2025-01-30,New,Al Furjan,Apartment,1.0,708.2,49283.0,12,Individual
RN5019608,2025-01-30,New,Al Furjan,Townhouse,1.0,4487.7,335276.0,12,Individual
RN5019609,2025-01-30,New,Jumeirah Lake Towers,Villa,2.0,3914.2,352744.0,12,Company
RN5019610,2025-01-30,Renewal,Business Bay,Apartment,3.0,844.6,85637.0,12,Individual
RN5019611,2025-01-30,New,Jumeirah Village Circle,Apartment,0.0,1202.8,104657.0,12,Individual
RN5019612,2025-01-30,New,Dubai Marina,Apartment,2.0,1378.6,158635.0,12,Individual
RN5019613,2025-01-30,New,Dubai Sports City,Apartment,0.0,575.5,38278.0,12,Individual
RN5019614,2025-01-30,New,Palm Jumeirah,Apartment,1.0,634.5,115572.0,12,Company
RN5019615,2025-01-30,New,Dubai Hills Estate,Apartment,4.0,2108.7,231275.0,12,Individual
RN5019616,2025-01-30,Renewal,Business Bay,Villa,1.0,2602.4,260351.0,12,Individual
RN5019617,2025-01-30,New,DIFC,Apartment,1.0,639.3,105466.0,12,Individual
RN5019618,2025-01-30,Renewal,Downtown Dubai,Apartment,0.0,1638.7,278033.0,24,Individual
RN5019619,2025-01-30,Renewal,Palm Jumeirah,Villa,2.0,3964.2,874746.0,12,Individual
RN5019620,2025-01-30,Renewal,Deira,Villa,0.0,5368.8,274973.0,12,Individual
RN5019621,2025-01-30,New,Deira,Townhouse,1.0,2670.1,159227.0,12,Individual
RN5019622,2025-01-30,New,Downtown Dubai,Apartment,3.0,2140.0,311808.0,12,Company
RN5019623,2025-01-30,New,Business Bay,Townhouse,3.0,3859.0,439579.0,12,Individual
RN5019624,2025-01-30,New,Deira,Villa,2.0,4718.6,308031.0,24,Company
RN5019625,2025-01-30,New,Mirdif,Apartment,1.0,819.7,55840.0,12,Individual
RN5019626,2025-01-30,New,Arabian Ranches,Apartment,1.0,989.5,107435.0,12,Individual
RN5019627,2025-01-30,New,Arabian Ranches,Apartment,4.0,497.9,49882.0,12,Company
RN5019628,2025-01-30,Renewal,Dubai Silicon Oasis,Apartment,2.0,1910.9,111654.0,12,Company
RN5019629,2025-01-30,Renewal,Deira,Apartment,0.0,621.0,35118.0,12,Company
RN5019630,2025-01-30,Renewal,Mirdif,Apartment,2.0,822.3,46501.0,12,Company
RN5019631,2025-01-30,Renewal,Downtown Dubai,Apartment,3.0,878.8,119563.0,12,Individual
RN5019632,2025-01-30,Renewal,Al Furjan,Apartment,1.0,1654.7,111737.0,12,Individual
RN5019633,2025-01-30,Renewal,Dubai Marina,Apartment,3.0,836.7,92474.0,12,Individual
RN5019634,2025-01-30,New,Arabian Ranches,Apartment,1.0,1050.1,81850.0,12,Company
RN5019635,2025-01-30,Renewal,Al Barsha,Apartment,1.0,1900.4,147264.0,12,Company
RN5019636,2025-01-30,New,Jumeirah Lake Towers,Apartment,2.0,1778.8,167660.0,12,Individual
RN5019637,2025-01-30,New,Mirdif,Villa,2.0,5209.6,336277.0,12,Individual
RN5019638,2025-01-30,New,Jumeirah Lake Towers,Office,,2448.5,198479.0,12,Individual
RN5019639,2025-01-30,New,Downtown Dubai,Apartment,3.0,500.8,82949.0,12,Individual
RN5019640,2025-01-30,New,Arabian Ranches,Apartment,1.0,711.6,77268.0,12,Company
RN5019641,2025-01-30,Renewal,Downtown Dubai,Apartment,1.0,1376.8,194806.0,12,Individual
RN5019642,2025-01-30,Renewal,Al Furjan,Apartment,2.0,988.8,77634.0,24,Company
RN5019643,2025-01-30,New,Dubai Sports City,Apartment,2.0,537.3,34221.0,12,Individual
RN5019644,2025-01-30,Renewal,Deira,Townhouse,1.0,1981.1,112884.0,12,Individual
RN5019645,2025-01-30,Renewal,Downtown Dubai,Apartment,3.0,1487.1,183913.0,12,Individual
RN5019646,2025-01-30,Renewal,Downtown Dubai,Apartment,1.0,1006.3,148116.0,12,Individual
RN5019647,2025-01-30,Renewal,Dubai Sports City,Office,,3787.1,246295.0,36,Individual
RN5019648,2025-01-30,Renewal,Al Barsha,Townhouse,0.0,3385.9,219151.0,12,Individual
RN5019649,2025-01-30,Renewal,Jumeirah Lake Towers,Villa,1.0,5804.6,634304.0,36,Individual
RN5019650,2025-01-30,New,Dubai Marina,Office,,1246.6,145563.0,12,Individual
RN5019651,2025-01-30,Renewal,Downtown Dubai,Apartment,1.0,1425.6,199755.0,12,Individual
RN5019652,2025-01-30,New,Al Furjan,Townhouse,4.0,1985.9,149804.0,12,Individual
RN5019653,2025-01-30,New,Dubai Marina,Apartment,3.0,1925.1,282142.0,12,Individual
RN5019654,2025-01-30,Renewal,Al Furjan,Townhouse,1.0,2056.4,158429.0,24,Individual
RN5019655,2025-01-30,New,Downtown Dubai,Apartment,0.0,1433.9,220637.0,12,Individual
RN5019656,2025-01-30,Renewal,Dubai Sports City,Apartment,2.0,652.1,44385.0,12,Individual
RN5019657,2025-01-30,Renewal,Business Bay,Apartment,1.0,2017.4,211200.0,12,Individual
RN5019658,2025-01-30,Renewal,Deira,Apartment,0.0,2139.1,126399.0,12,Individual
RN5019659,2025-01-30,Renewal,Palm Jumeirah,Apartment,1.0,1383.9,299549.0,12,Individual
RN5019660,2025-01-30,Renewal,Business Bay,Villa,2.0,3638.8,346783.0,12,Individual
RN5019661,2025-01-30,Renewal,Jumeirah Lake Towers,Apartment,1.0,1649.2,163615.0,12,Company
RN5019662,2025-01-30,New,Dubai Silicon Oasis,Apartment,4.0,816.3,53244.0,12,Individual
RN5019663,2025-01-30,New,Dubai Marina,Apartment,1.0,1896.5,252558.0,12,Individual
RN5019664,2025-01-30,Renewal,Jumeirah Village Circle,Villa,3.0,3285.2,193095.0,12,Individual
RN5019665,2025-01-30,Renewal,Al Furjan,Apartment,0.0,610.6,47688.0,12,Individual
RN5019666,2025-01-30,Renewal,Palm Jumeirah,Apartment,0.0,569.2,98267.0,24,Individual
RN5019667,2025-01-30,New,Dubai Hills Estate,Apartment,1.0,1412.9,156459.0,12,Individual
RN5019668,2025-01-30,Renewal,Downtown Dubai,Apartment,2.0,1698.2,215684.0,12,Individual
RN5019669,2025-01-30,New,Deira,Apartment,2.0,489.3,28553.0,12,Individual
RN5019670,2025-01-30,New,Deira,Apartment,0.0,1301.5,69732.0,12,Individual
RN5019671,2025-01-30,Renewal,Arabian Ranches,Apartment,1.0,942.0,93152.0,12,Individual
RN5019672,2025-01-30,Renewal,Dubai Hills Estate,Apartment,2.0,1666.4,179129.0,12,Individual
RN5019673,2025-01-31,New,Dubai Marina,Townhouse,0.0,4166.1,414578.0,36,Individual
RN5019674,2025-01-31,Renewal,Jumeirah Lake Towers,Office,,578.0,53301.0,24,Individual
RN5019675,2025-01-31,Renewal,Al Barsha,Apartment,1.0,1509.5,104556.0,12,Individual
RN5019676,2025-01-31,New,Jumeirah Lake Towers,Office,,619.9,52900.0,12,Individual
RN5019677,2025-01-31,Renewal,Dubai Sports City,Apartment,1.0,1953.0,142329.0,12,Individual
RN5019678,2025-01-31,New,Jumeirah Village Circle,Apartment,1.0,989.1,74254.0,12,Individual
RN5019679,2025-01-31,Renewal,Al Furjan,Apartment,2.0,1083.3,78658.0,12,Company
RN5019680,2025-01-31,Renewal,DIFC,Apartment,1.0,1015.4,143537.0,12,Individual
RN5019681,2025-01-31,Renewal,Al Barsha,Apartment,0.0,1719.8,134327.0,24,Individual
RN5019682,2025-01-31,Renewal,Business Bay,Apartment,3.0,1731.1,184496.0,12,Individual
RN5019683,2025-01-31,New,Downtown Dubai,Apartment,3.0,1716.8,270581.0,12,Company
RN5019684,2025-01-31,Renewal,Deira,Office,,1384.9,78384.0,12,Individual
RN5019685,2025-01-31,Renewal,DIFC,Apartment,0.0,1270.5,196437.0,12,Individual
RN5019686,2025-01-31,New,Dubai Silicon Oasis,Apartment,2.0,469.7,30007.0,24,Individual
RN5019687,2025-01-31,Renewal,Jumeirah Village Circle,Apartment,2.0,1536.6,95516.0,12,Individual
RN5019688,2025-01-31,New,Deira,Apartment,1.0,693.7,41153.0,12,Individual
RN5019689,2025-01-31,Renewal,Al Barsha,Townhouse,4.0,4048.1,294552.0,12,Company
RN5019690,2025-01-31,New,Mirdif,Apartment,1.0,1642.7,106696.0,12,Individual
RN5019691,2025-01-31,New,Dubai Silicon Oasis,Townhouse,2.0,3206.2,173407.0,12,Individual
RN5019692,2025-01-31,Renewal,Al Furjan,Townhouse,1.0,2536.3,185039.0,12,Company
RN5019693,2025-01-31,Renewal,Jumeirah Village Circle,Office,,3256.9,251804.0,12,Company
RN5019694,2025-01-31,Renewal,Dubai Hills Estate,Apartment,2.0,1648.3,177577.0,12,Company
RN5019695,2025-01-31,Renewal,DIFC,Apartment,1.0,573.3,86680.0,12,Company
RN5019696,2025-01-31,New,Arabian Ranches,Apartment,0.0,1852.7,192747.0,12,Individual
RN5019697,2025-01-31,Renewal,Dubai Sports City,Apartment,0.0,1608.5,107847.0,12,Company
RN5019698,2025-01-31,New,Dubai Marina,Apartment,3.0,771.0,84989.0,12,Individual
RN5019699,2025-01-31,Renewal,Deira,Office,,1726.5,93274.0,12,Individual
RN5019700,2025-01-31,New,Business Bay,Apartment,1.0,1276.4,140177.0,12,Individual
RN5019701,2025-01-31,New,Business Bay,Office,,3144.3,323764.0,12,Individual
RN5019702,2025-01-31,New,Arabian Ranches,Apartment,2.0,967.1,98315.0,12,Company
RN5019703,2025-01-31,Renewal,Deira,Apartment,0.0,1456.4,81435.0,12,Individual
RN5019704,2025-01-31,Renewal,Al Barsha,Apartment,3.0,827.2,58889.0,24,Individual
RN5019705,2025-01-31,Renewal,Dubai Silicon Oasis,Office,,3985.0,250629.0,12,Company
RN5019706,2025-01-31,Renewal,Jumeirah Village Circle,Apartment,1.0,2163.3,165507.0,36,Individual
RN5019707,2025-01-31,Renewal,Palm Jumeirah,Apartment,0.0,783.8,143651.0,24,Individual
RN5019708,2025-01-31,New,Business Bay,Apartment,2.0,2126.1,201800.0,12,Individual
RN5019709,2025-01-31,New,Jumeirah Village Circle,Apartment,2.0,2168.2,154940.0,24,Company
RN5019710,2025-01-31,Renewal,Deira,Townhouse,2.0,2711.8,158712.0,12,Company
RN5019711,2025-01-31,New,Dubai Marina,Villa,4.0,4706.7,574148.0,12,Individual
RN5019712,2025-01-31,New,Al Barsha,Apartment,1.0,1858.2,134839.0,12,Individual
RN5019713,2025-01-31,Renewal,Mirdif,Office,,4998.8,333077.0,12,Individual
RN5019714,2025-01-31,New,Downtown Dubai,Apartment,1.0,1713.6,221805.0,12,Individual
RN5019715,2025-01-31,Renewal,DIFC,Apartment,0.0,850.7,149693.0,12,Individual
RN5019716,2025-01-31,New,Business Bay,Office,,2206.7,247194.0,12,Individual
RN5019717,2025-01-31,Renewal,Jumeirah Lake Towers,Townhouse,4.0,3834.5,357593.0,12,Individual
RN5019718,2025-01-31,New,DIFC,Office,,1921.7,354409.0,12,Individual
RN5019719,2025-01-31,New,Dubai Sports City,Office,,3916.4,283579.0,12,Individual
RN5019720,2025-01-31,New,Business Bay,Apartment,1.0,1508.6,163298.0,12,Individual
RN5019721,2025-01-31,New,Dubai Sports City,Apartment,2.0,571.2,42140.0,24,Individual
RN5019722,2025-01-31,Renewal,Downtown Dubai,Villa,1.0,5570.3,863710.0,12,Individual
RN5019723,2025-01-31,New,Dubai Marina,Office,,1027.1,100711.0,12,Individual
RN5019724,2025-01-31,New,Al Barsha,Apartment,1.0,855.0,71182.0,24,Individual
RN5019725,2025-01-31,New,Jumeirah Lake Towers,Apartment,2.0,1587.4,151769.0,12,Individual
RN5019726,2025-01-31,Renewal,Jumeirah Lake Towers,Villa,0.0,2595.8,267065.0,12,Individual
RN5019727,2025-01-31,New,Dubai Silicon Oasis,Townhouse,0.0,4084.1,249039.0,36,Individual
RN5019728,2025-01-31,New,Dubai Sports City,Villa,3.0,4979.5,375507.0,12,Individual
RN5019729,2025-01-31,New,Jumeirah Village Circle,Apartment,3.0,1397.7,109396.0,12,Individual
RN5019730,2025-01-31,New,Arabian Ranches,Apartment,1.0,1495.5,142319.0,12,Company
RN5019731,2025-01-31,Renewal,Mirdif,Villa,3.0,5306.5,344791.0,12,Individual
RN5019732,2025-01-31,New,Al Barsha,Apartment,3.0,1623.7,140286.0,12,Individual
RN5019733,2025-01-31,Renewal,Dubai Silicon Oasis,Apartment,3.0,1309.9,86407.0,12,Individual
RN5019734,2025-01-31,New,Al Barsha,Apartment,3.0,496.2,36340.0,12,Individual
RN5019735,2025-01-31,Renewal,Dubai Marina,Apartment,1.0,2146.6,259660.0,12,Individual
RN5019736,2025-01-31,New,Dubai Marina,Villa,4.0,5674.4,796874.0,12,Individual
RN5019737,2025-01-31,Renewal,Dubai Sports City,Apartment,3.0,2185.7,142795.0,12,Company
RN5019738,2025-01-31,New,Al Furjan,Apartment,2.0,1776.6,111056.0,12,Company
RN5019739,2025-01-31,New,Dubai Sports City,Apartment,1.0,821.9,56800.0,12,Individual
RN5019740,2025-01-31,Renewal,Arabian Ranches,Apartment,0.0,714.5,71021.0,12,Individual
RN5019741,2025-01-31,New,Mirdif,Apartment,4.0,2097.0,126335.0,12,Individual
RN5019742,2025-01-31,Renewal,Al Barsha,Apartment,1.0,978.0,84159.0,12,Individual
RN5019743,2025-01-31,New,Al Furjan,Apartment,1.0,1984.4,151681.0,12,Individual
RN5019744,2025-01-31,Renewal,Mirdif,Villa,2.0,5092.3,323941.0,12,Individual
RN5019745,2025-01-31,Renewal,Arabian Ranches,Villa,1.0,5702.9,458821.0,12,Company
RN5019746,2025-01-31,Renewal,Al Furjan,Apartment,4.0,1252.3,92494.0,12,Individual
RN5019747,2025-01-31,New,Al Furjan,Apartment,1.0,1936.3,147236.0,12,Company
RN5019748,2025-02-01,New,Arabian Ranches,Apartment,0.0,873.8,91640.0,12,Individual
RN5019749,2025-02-01,New,Business Bay,Apartment,1.0,1927.4,174225.0,12,Individual
RN5019750,2025-02-01,Renewal,Dubai Sports City,Apartment,2.0,1503.8,111086.0,12,Individual
RN5019751,2025-02-01,Renewal,Dubai Silicon Oasis,Apartment,3.0,2138.1,124577.0,12,Individual
RN5019752,2025-02-01,Renewal,Al Barsha,Apartment,1.0,1624.2,143922.0,12,Individual
RN5019753,2025-02-01,New,Deira,Apartment,1.0,1823.0,105781.0,12,Company
RN5019754,2025-02-01,New,Downtown Dubai,Apartment,1.0,1831.3,263701.0,12,Individual
RN5019755,2025-02-01,New,Al Barsha,Apartment,1.0,1106.6,79912.0,12,Individual
RN5019756,2025-02-01,New,Palm Jumeirah,Apartment,2.0,898.3,183490.0,12,Individual
RN5019757,2025-02-01,New,Mirdif,Villa,1.0,5515.0,362778.0,12,Individual
RN5019758,2025-02-01,New,Downtown Dubai,Office,,1385.8,164308.0,12,Individual
RN5019759,2025-02-01,New,Jumeirah Lake Towers,Apartment,1.0,1490.4,133974.0,12,Company
RN5019760,2025-02-01,Renewal,Dubai Hills Estate,Apartment,1.0,1014.7,112138.0,12,Individual
RN5019761,2025-02-01,New,Al Furjan,Townhouse,4.0,3334.2,249530.0,24,Individual
RN5019762,2025-02-01,New,Dubai Silicon Oasis,Apartment,2.0,486.8,27012.0,12,Individual
RN5019763,2025-02-01,New,Deira,Townhouse,1.0,4037.3,239018.0,36,Company
RN5019764,2025-02-01,Renewal,Dubai Silicon Oasis,Apartment,1.0,1479.5,94622.0,12,Company
RN5019765,2025-02-01,New,Mirdif,Office,,3703.8,266819.0,24,Company
RN5019766,2025-02-01,New,Al Furjan,Apartment,4.0,2154.8,158725.0,12,Individual
RN5019767,2025-02-01,New,Arabian Ranches,Apartment,3.0,1748.6,167943.0,12,Individual
RN5019768,2025-02-01,New,Mirdif,Apartment,2.0,2044.3,127487.0,36,Individual
RN5019769,2025-02-01,Renewal,Dubai Hills Estate,Apartment,2.0,1743.6,170955.0,12,Company
RN5019770,2025-02-01,Renewal,Jumeirah Village Circle,Apartment,2.0,2054.4,171689.0,12,Company
