transaction_id,transaction_date,procedure_type,registration_type,area_name,property_type,rooms,size_sqft,price_per_sqft_aed,transaction_value_aed,developer_name
TX1006184,2025-01-07,Mortgage,Off-Plan Property,Mirdif,Apartment,1.0,1292.5,970.9,1254878.0,Danube Properties
TX1006185,2025-01-07,Sale,Existing Property,Dubai Sports City,Apartment,3.0,1915.4,1061.6,2033273.0,
TX1006186,2025-01-07,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,4.0,1488.8,1554.8,2314894.0,Damac Properties
TX1006187,2025-01-07,Sale,Existing Property,Downtown Dubai,Land,,10562.7,2590.8,27366370.0,
TX1006188,2025-01-07,Sale,Existing Property,Al Furjan,Apartment,1.0,769.3,1313.8,1010659.0,
TX1006189,2025-01-07,Sale,Off-Plan Property,Downtown Dubai,Townhouse,2.0,3767.0,1774.1,6682995.0,Damac Properties
TX1006190,2025-01-07,Sale,Existing Property,Dubai Marina,Apartment,2.0,1675.1,2039.7,3416830.0,
TX1006191,2025-01-07,Sale,Existing Property,Downtown Dubai,Townhouse,3.0,3945.9,2323.9,9169764.0,
TX1006192,2025-01-07,Sale,Existing Property,Business Bay,Apartment,1.0,1512.8,1321.1,1998681.0,
TX1006193,2025-01-07,Sale,Existing Property,Dubai Sports City,Apartment,2.0,744.6,1054.9,785462.0,
TX1006194,2025-01-07,Sale,Existing Property,Al Barsha,Apartment,2.0,777.0,1222.0,949462.0,
TX1006195,2025-01-07,Sale,Existing Property,Business Bay,Townhouse,2.0,4051.0,1589.1,6437550.0,
TX1006196,2025-01-07,Gift,Existing Property,Mirdif,Apartment,3.0,968.5,1061.5,1028074.0,
TX1006197,2025-01-07,Sale,Off-Plan Property,Arabian Ranches,Apartment,1.0,1318.4,1516.3,1998963.0,Damac Properties
TX1006198,2025-01-07,Mortgage,Off-Plan Property,Dubai Silicon Oasis,Apartment,3.0,1286.6,858.1,1104038.0,Sobha Realty
TX1006199,2025-01-07,Gift,Existing Property,Deira,Villa,3.0,7097.7,855.3,6070902.0,
TX1006200,2025-01-07,Sale,Off-Plan Property,Dubai Marina,Apartment,2.0,606.4,1959.6,1188368.0,Dubai Properties
TX1006201,2025-01-07,Sale,Existing Property,Dubai Silicon Oasis,Apartment,2.0,1699.7,914.6,1554522.0,
TX1006202,2025-01-07,Sale,Off-Plan Property,Mirdif,Villa,3.0,5199.8,879.4,4572710.0,Sobha Realty
TX1006203,2025-01-07,Sale,Off-Plan Property,Mirdif,Apartment,2.0,550.4,927.8,510626.0,Emaar Properties
TX1006204,2025-01-07,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,2.0,1254.0,1176.6,1475436.0,Dubai Properties
TX1006205,2025-01-07,Sale,Existing Property,Dubai Silicon Oasis,Apartment,3.0,1655.9,853.5,1413314.0,
TX1006206,2025-01-07,Mortgage,Off-Plan Property,Jumeirah Lake Towers,Villa,4.0,3148.7,1476.0,4647546.0,Ellington Properties
TX1006207,2025-01-07,Sale,Existing Property,Mirdif,Land,,12575.5,1065.8,13403512.0,
TX1006208,2025-01-07,Sale,Existing Property,Deira,Townhouse,3.0,4385.8,750.4,3290923.0,
TX1006209,2025-01-07,Mortgage,Off-Plan Property,Dubai Sports City,Townhouse,5.0,2329.5,967.0,2252574.0,Damac Properties
TX1006210,2025-01-07,Sale,Existing Property,Dubai Hills Estate,Villa,1.0,7180.2,1720.4,12352669.0,
TX1006211,2025-01-07,Sale,Existing Property,Jumeirah Village Circle,Apartment,3.0,942.4,988.1,931128.0,
TX1006212,2025-01-07,Sale,Off-Plan Property,Dubai Marina,Land,,4796.2,1166.8,5596308.0,Emaar Properties
TX1006213,2025-01-07,Sale,Off-Plan Property,Arabian Ranches,Apartment,2.0,1862.7,1023.2,1905961.0,Sobha Realty
TX1006214,2025-01-07,Sale,Existing Property,DIFC,Townhouse,3.0,1816.1,2943.3,5345205.0,
TX1006215,2025-01-07,Sale,Off-Plan Property,Arabian Ranches,Apartment,1.0,741.2,1220.7,904766.0,Dubai Properties
TX1006216,2025-01-07,Sale,Existing Property,Dubai Marina,Villa,1.0,3981.3,1666.5,6634966.0,
TX1006217,2025-01-07,Sale,Off-Plan Property,Arabian Ranches,Land,,6349.2,1316.0,8355416.0,Binghatti Developers
TX1006218,2025-01-07,Sale,Existing Property,Deira,Office,,4662.8,906.5,4227026.0,
TX1006219,2025-01-07,Sale,Existing Property,Dubai Marina,Office,,2778.4,2065.8,5739470.0,
TX1006220,2025-01-07,Sale,Existing Property,Deira,Office,,4106.1,978.9,4019465.0,
TX1006221,2025-01-07,Sale,Existing Property,Dubai Hills Estate,Apartment,1.0,454.7,1807.3,821798.0,
TX1006222,2025-01-07,Sale,Existing Property,Deira,Apartment,3.0,715.6,855.9,612469.0,
TX1006223,2025-01-07,Mortgage,Off-Plan Property,Downtown Dubai,Apartment,2.0,539.5,2868.2,1547378.0,Danube Properties
TX1006224,2025-01-07,Sale,Existing Property,Al Furjan,Apartment,0.0,1194.6,1117.6,1335003.0,
TX1006225,2025-01-07,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,2.0,1127.5,1429.7,1611947.0,Nakheel
TX1006226,2025-01-07,Sale,Off-Plan Property,Arabian Ranches,Apartment,2.0,880.4,1360.7,1197923.0,Sobha Realty
TX1006227,2025-01-07,Sale,Off-Plan Property,Dubai Marina,Office,,1918.1,1495.5,2868576.0,Emaar Properties
TX1006228,2025-01-07,Mortgage,Off-Plan Property,Arabian Ranches,Townhouse,1.0,3116.4,1346.1,4194821.0,Azizi Developments
TX1006229,2025-01-07,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,4.0,1937.4,1809.7,3505995.0,Danube Properties
TX1006230,2025-01-07,Sale,Off-Plan Property,Downtown Dubai,Villa,2.0,7944.8,2053.3,16312575.0,Binghatti Developers
TX1006231,2025-01-07,Sale,Off-Plan Property,Deira,Townhouse,2.0,3856.7,771.7,2976387.0,Nakheel
TX1006232,2025-01-07,Sale,Existing Property,Jumeirah Village Circle,Office,,3846.8,1089.5,4191076.0,
TX1006233,2025-01-07,Mortgage,Off-Plan Property,Dubai Hills Estate,Apartment,3.0,869.1,1350.1,1173293.0,Sobha Realty
TX1006234,2025-01-07,Gift,Off-Plan Property,Dubai Marina,Villa,3.0,2982.9,1411.6,4210506.0,Damac Properties
TX1006235,2025-01-07,Sale,Off-Plan Property,DIFC,Apartment,2.0,1280.0,2852.3,3650870.0,Dubai Properties
TX1006236,2025-01-07,Sale,Existing Property,Business Bay,Office,,4614.7,1590.1,7337712.0,
TX1006237,2025-01-07,Sale,Existing Property,Deira,Office,,3225.7,813.0,2622640.0,
TX1006238,2025-01-07,Sale,Off-Plan Property,Arabian Ranches,Apartment,1.0,1707.7,1524.9,2604064.0,Sobha Realty
TX1006239,2025-01-07,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,2.0,1820.8,1257.7,2290117.0,Ellington Properties
TX1006240,2025-01-08,Mortgage,Off-Plan Property,Jumeirah Lake Towers,Land,,12340.2,1634.9,20175457.0,Azizi Developments
TX1006241,2025-01-08,Sale,Existing Property,Mirdif,Apartment,0.0,1659.5,776.0,1287864.0,
TX1006242,2025-01-08,Sale,Existing Property,Deira,Villa,5.0,7638.4,715.8,5467471.0,
TX1006243,2025-01-08,Mortgage,Existing Property,Jumeirah Lake Towers,Land,,7759.5,1581.0,12267493.0,
TX1006244,2025-01-08,Sale,Off-Plan Property,Business Bay,Apartment,1.0,1989.6,1421.6,2828421.0,Nakheel
TX1006245,2025-01-08,Sale,Existing Property,Mirdif,Townhouse,1.0,4353.5,951.4,4142045.0,
TX1006246,2025-01-08,Sale,Existing Property,Mirdif,Land,,12691.4,1073.0,13618279.0,
TX1006247,2025-01-08,Sale,Existing Property,Al Barsha,Townhouse,1.0,2053.1,1278.2,2624403.0,
TX1006248,2025-01-08,Sale,Off-Plan Property,Dubai Marina,Apartment,5.0,759.0,1386.2,1052124.0,Azizi Developments
TX1006249,2025-01-08,Sale,Existing Property,Jumeirah Village Circle,Apartment,3.0,1886.1,1108.9,2091412.0,
TX1006250,2025-01-08,Gift,Existing Property,Jumeirah Village Circle,Apartment,3.0,2000.3,1016.7,2033729.0,
TX1006251,2025-01-08,Mortgage,Off-Plan Property,Mirdif,Villa,4.0,8395.4,1013.4,8507849.0,Sobha Realty
TX1006252,2025-01-08,Mortgage,Existing Property,Downtown Dubai,Villa,1.0,2961.1,2466.2,7302740.0,
TX1006253,2025-01-08,Mortgage,Off-Plan Property,Dubai Marina,Apartment,1.0,1981.3,1471.2,2915015.0,Danube Properties
TX1006254,2025-01-08,Sale,Existing Property,Al Furjan,Apartment,2.0,1056.7,1090.9,1152736.0,
TX1006255,2025-01-08,Sale,Existing Property,Dubai Sports City,Apartment,3.0,2173.5,859.1,1867132.0,
TX1006256,2025-01-08,Sale,Existing Property,Palm Jumeirah,Villa,1.0,7901.9,3662.4,28939912.0,
TX1006257,2025-01-08,Sale,Off-Plan Property,Dubai Marina,Apartment,0.0,865.5,1407.5,1218261.0,Azizi Developments
TX1006258,2025-01-08,Sale,Off-Plan Property,Mirdif,Apartment,2.0,1393.9,958.2,1335704.0,Dubai Properties
TX1006259,2025-01-08,Sale,Existing Property,Al Furjan,Villa,1.0,6046.3,962.1,5817419.0,
TX1006260,2025-01-08,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,1.0,872.6,800.1,698135.0,Meraas
TX1006261,2025-01-08,Sale,Off-Plan Property,Jumeirah Lake Towers,Villa,3.0,3326.3,1298.1,4317960.0,Binghatti Developers
TX1006262,2025-01-08,Sale,Existing Property,Mirdif,Apartment,2.0,1673.8,1021.8,1710211.0,
TX1006263,2025-01-08,Mortgage,Existing Property,DIFC,Apartment,2.0,971.0,1692.5,1643394.0,
TX1006264,2025-01-08,Sale,Existing Property,Dubai Marina,Townhouse,3.0,3778.0,2193.0,8285191.0,
TX1006265,2025-01-08,Sale,Existing Property,Jumeirah Lake Towers,Apartment,3.0,1602.7,1617.9,2592991.0,
TX1006266,2025-01-08,Sale,Off-Plan Property,Dubai Marina,Apartment,2.0,2103.6,1720.3,3618734.0,Ellington Properties
TX1006267,2025-01-08,Mortgage,Off-Plan Property,Dubai Marina,Office,,2244.9,2045.2,4591156.0,Sobha Realty
TX1006268,2025-01-08,Sale,Off-Plan Property,Al Barsha,Townhouse,2.0,3246.2,1002.9,3255646.0,Emaar Properties
TX1006269,2025-01-08,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,2.0,1514.0,1592.8,2411558.0,Sobha Realty
TX1006270,2025-01-08,Sale,Off-Plan Property,Deira,Townhouse,1.0,4262.3,935.7,3988371.0,Ellington Properties
TX1006271,2025-01-08,Mortgage,Off-Plan Property,Dubai Hills Estate,Apartment,2.0,1019.4,1707.8,1740942.0,Binghatti Developers
TX1006272,2025-01-08,Sale,Off-Plan Property,Al Furjan,Villa,4.0,8580.7,1089.5,9348814.0,Damac Properties
TX1006273,2025-01-08,Sale,Off-Plan Property,Mirdif,Townhouse,4.0,3173.0,876.9,2782358.0,Sobha Realty
TX1006274,2025-01-08,Mortgage,Off-Plan Property,Mirdif,Apartment,1.0,1999.9,911.6,1823053.0,Ellington Properties
TX1006275,2025-01-08,Sale,Off-Plan Property,Al Barsha,Villa,1.0,4004.7,1004.3,4021997.0,Emaar Properties
TX1006276,2025-01-08,Sale,Existing Property,Al Barsha,Apartment,3.0,1367.2,1230.1,1681768.0,
TX1006277,2025-01-08,Sale,Off-Plan Property,Downtown Dubai,Apartment,5.0,1608.5,2080.0,3345808.0,Meraas
TX1006278,2025-01-08,Sale,Off-Plan Property,Dubai Sports City,Apartment,2.0,1597.7,1093.5,1747054.0,Sobha Realty
TX1006279,2025-01-08,Mortgage,Existing Property,Palm Jumeirah,Land,,8407.5,2496.1,20986120.0,
TX1006280,2025-01-08,Sale,Existing Property,Palm Jumeirah,Villa,2.0,8863.3,3855.3,34170985.0,
TX1006281,2025-01-08,Mortgage,Existing Property,Al Furjan,Office,,4253.5,1177.5,5008409.0,
TX1006282,2025-01-08,Mortgage,Existing Property,Mirdif,Apartment,1.0,1157.9,1057.3,1224328.0,
TX1006283,2025-01-08,Sale,Existing Property,Dubai Sports City,Apartment,3.0,1030.0,1111.3,1144647.0,
TX1006284,2025-01-08,Sale,Existing Property,Downtown Dubai,Townhouse,2.0,2250.4,2642.6,5946947.0,
TX1006285,2025-01-08,Sale,Off-Plan Property,Dubai Sports City,Apartment,3.0,464.2,779.4,361795.0,Ellington Properties
TX1006286,2025-01-08,Mortgage,Off-Plan Property,Arabian Ranches,Land,,6933.9,1177.5,8164588.0,Danube Properties
TX1006287,2025-01-08,Sale,Existing Property,Business Bay,Villa,3.0,8758.6,1521.8,13329045.0,
TX1006288,2025-01-08,Gift,Existing Property,Business Bay,Office,,692.7,1845.5,1278402.0,
TX1006289,2025-01-08,Sale,Existing Property,Dubai Silicon Oasis,Apartment,2.0,923.9,889.0,821354.0,
TX1006290,2025-01-08,Sale,Existing Property,Al Furjan,Apartment,1.0,1570.0,1127.4,1770018.0,
TX1006291,2025-01-08,Gift,Off-Plan Property,Arabian Ranches,Apartment,5.0,1641.0,1468.4,2409623.0,Ellington Properties
TX1006292,2025-01-08,Sale,Off-Plan Property,DIFC,Land,,3537.4,2184.5,7727604.0,Damac Properties
TX1006293,2025-01-08,Sale,Existing Property,Jumeirah Lake Towers,Apartment,3.0,1648.6,1687.3,2781677.0,
TX1006294,2025-01-08,Mortgage,Existing Property,Arabian Ranches,Townhouse,1.0,3827.2,1464.0,5602977.0,
TX1006295,2025-01-08,Sale,Off-Plan Property,Al Furjan,Villa,2.0,4140.6,933.4,3864676.0,Azizi Developments
TX1006296,2025-01-08,Sale,Off-Plan Property,Jumeirah Village Circle,Office,,2433.8,1046.3,2546550.0,Meraas
TX1006297,2025-01-08,Sale,Off-Plan Property,Palm Jumeirah,Land,,14024.3,2464.6,34564320.0,Meraas
TX1006298,2025-01-08,Gift,Existing Property,Al Barsha,Townhouse,1.0,4268.5,1241.5,5299234.0,
TX1006299,2025-01-08,Mortgage,Existing Property,Al Barsha,Apartment,3.0,1434.9,1191.0,1709042.0,
TX1006300,2025-01-08,Mortgage,Existing Property,Jumeirah Village Circle,Office,,4512.0,951.2,4291864.0,
TX1006301,2025-01-08,Sale,Existing Property,Jumeirah Village Circle,Apartment,2.0,1552.7,947.1,1470629.0,
TX1006302,2025-01-08,Mortgage,Off-Plan Property,Jumeirah Village Circle,Villa,2.0,5559.3,1060.9,5897590.0,Dubai Properties
TX1006303,2025-01-08,Sale,Existing Property,Arabian Ranches,Apartment,2.0,702.0,1478.3,1037733.0,
TX1006304,2025-01-08,Sale,Off-Plan Property,Dubai Silicon Oasis,Townhouse,4.0,3579.5,860.5,3080133.0,Danube Properties
TX1006305,2025-01-08,Mortgage,Off-Plan Property,Jumeirah Village Circle,Apartment,2.0,1969.4,912.6,1797350.0,Ellington Properties
TX1006306,2025-01-08,Sale,Off-Plan Property,Dubai Silicon Oasis,Townhouse,2.0,3428.5,827.7,2837902.0,Damac Properties
TX1006307,2025-01-08,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,0.0,1223.1,1556.8,1904163.0,Meraas
TX1006308,2025-01-08,Sale,Existing Property,Business Bay,Villa,1.0,8442.6,1859.8,15701700.0,
TX1006309,2025-01-08,Mortgage,Off-Plan Property,Jumeirah Village Circle,Apartment,1.0,1283.1,1155.5,1482633.0,Sobha Realty
TX1006310,2025-01-08,Sale,Off-Plan Property,Al Furjan,Apartment,0.0,1083.3,933.6,1011343.0,Emaar Properties
TX1006311,2025-01-08,Sale,Existing Property,Jumeirah Village Circle,Land,,5039.1,1205.6,6074869.0,
TX1006312,2025-01-08,Mortgage,Existing Property,DIFC,Townhouse,2.0,3852.2,3722.9,14341127.0,
TX1006313,2025-01-08,Sale,Existing Property,Deira,Apartment,1.0,1353.9,790.2,1069845.0,
TX1006314,2025-01-08,Mortgage,Existing Property,Dubai Silicon Oasis,Villa,1.0,5553.8,1012.5,5623464.0,
TX1006315,2025-01-09,Sale,Existing Property,Jumeirah Village Circle,Apartment,0.0,2053.6,1192.1,2448013.0,
TX1006316,2025-01-09,Sale,Existing Property,Deira,Villa,2.0,8825.7,911.5,8044621.0,
TX1006317,2025-01-09,Sale,Off-Plan Property,Mirdif,Apartment,3.0,1731.8,984.6,1705120.0,Ellington Properties
TX1006318,2025-01-09,Sale,Existing Property,Dubai Sports City,Townhouse,4.0,4327.7,940.7,4071158.0,
TX1006319,2025-01-09,Mortgage,Off-Plan Property,Dubai Marina,Apartment,2.0,1443.1,2166.1,3125904.0,Damac Properties
TX1006320,2025-01-09,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,2.0,548.4,1696.4,930250.0,Danube Properties
TX1006321,2025-01-09,Sale,Existing Property,Palm Jumeirah,Apartment,1.0,1717.8,3207.0,5508945.0,
TX1006322,2025-01-09,Mortgage,Existing Property,Dubai Hills Estate,Apartment,2.0,1841.1,1627.5,2996320.0,
TX1006323,2025-01-09,Sale,Off-Plan Property,Dubai Sports City,Villa,3.0,8013.3,908.0,7276152.0,Damac Properties
TX1006324,2025-01-09,Mortgage,Existing Property,Dubai Hills Estate,Villa,2.0,8212.1,1590.2,13059303.0,
TX1006325,2025-01-09,Mortgage,Existing Property,DIFC,Office,,3970.7,2707.0,10748747.0,
TX1006326,2025-01-09,Sale,Existing Property,Al Furjan,Villa,2.0,6567.5,1150.1,7553352.0,
TX1006327,2025-01-09,Gift,Existing Property,Jumeirah Village Circle,Apartment,1.0,1182.1,946.5,1118915.0,
TX1006328,2025-01-09,Mortgage,Existing Property,Al Barsha,Townhouse,2.0,4124.8,854.5,3524851.0,
TX1006329,2025-01-09,Sale,Existing Property,Al Furjan,Apartment,1.0,1685.6,1083.6,1826424.0,
TX1006330,2025-01-09,Sale,Existing Property,Jumeirah Village Circle,Villa,1.0,6065.9,1105.2,6704056.0,
TX1006331,2025-01-09,Mortgage,Existing Property,Dubai Silicon Oasis,Apartment,1.0,1704.9,891.1,1519136.0,
TX1006332,2025-01-09,Sale,Off-Plan Property,Business Bay,Apartment,1.0,1119.6,1601.4,1792929.0,Binghatti Developers
TX1006333,2025-01-09,Sale,Existing Property,Dubai Sports City,Villa,1.0,7870.1,1001.0,7878120.0,
TX1006334,2025-01-09,Mortgage,Off-Plan Property,Dubai Marina,Land,,4916.2,1290.5,6344198.0,Binghatti Developers
TX1006335,2025-01-09,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,2.0,947.0,792.1,750105.0,Azizi Developments
TX1006336,2025-01-09,Sale,Existing Property,Mirdif,Villa,3.0,6478.0,982.1,6361767.0,
TX1006337,2025-01-09,Sale,Existing Property,Business Bay,Apartment,2.0,1964.3,1514.1,2974092.0,
TX1006338,2025-01-09,Mortgage,Existing Property,Al Barsha,Apartment,2.0,1812.4,1182.0,2142202.0,
TX1006339,2025-01-09,Mortgage,Existing Property,Mirdif,Apartment,2.0,1034.7,961.1,994468.0,
TX1006340,2025-01-09,Mortgage,Existing Property,Dubai Marina,Apartment,1.0,707.2,1569.0,1109558.0,
TX1006341,2025-01-09,Mortgage,Off-Plan Property,Jumeirah Village Circle,Apartment,2.0,576.5,1076.9,620854.0,Danube Properties
TX1006342,2025-01-09,Sale,Off-Plan Property,Dubai Sports City,Townhouse,3.0,3762.6,1044.7,3930675.0,Emaar Properties
TX1006343,2025-01-09,Sale,Existing Property,Business Bay,Apartment,1.0,1694.3,1589.0,2692093.0,
TX1006344,2025-01-09,Sale,Off-Plan Property,Mirdif,Apartment,1.0,1446.5,819.2,1184921.0,Damac Properties
TX1006345,2025-01-09,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,3.0,1309.0,1387.6,1816259.0,Azizi Developments
TX1006346,2025-01-09,Mortgage,Existing Property,Palm Jumeirah,Apartment,3.0,521.5,1976.7,1030783.0,
TX1006347,2025-01-09,Sale,Off-Plan Property,Palm Jumeirah,Villa,4.0,6848.6,3004.6,20577140.0,Binghatti Developers
TX1006348,2025-01-09,Sale,Existing Property,Jumeirah Village Circle,Villa,1.0,5198.1,1049.8,5456837.0,
TX1006349,2025-01-09,Mortgage,Off-Plan Property,Al Barsha,Apartment,2.0,1823.4,970.0,1768623.0,Ellington Properties
TX1006350,2025-01-09,Mortgage,Off-Plan Property,Mirdif,Villa,1.0,8652.0,983.1,8505936.0,Sobha Realty
TX1006351,2025-01-09,Sale,Existing Property,Jumeirah Lake Towers,Villa,1.0,3684.8,1458.6,5374762.0,
TX1006352,2025-01-09,Sale,Existing Property,Downtown Dubai,Apartment,1.0,545.6,2535.4,1383265.0,
TX1006353,2025-01-09,Sale,Off-Plan Property,Deira,Apartment,1.0,1193.4,735.8,878107.0,Nakheel
TX1006354,2025-01-09,Sale,Existing Property,Jumeirah Village Circle,Apartment,4.0,1215.3,991.7,1205287.0,
TX1006355,2025-01-09,Mortgage,Off-Plan Property,Al Barsha,Apartment,2.0,2114.0,1121.6,2370928.0,Sobha Realty
TX1006356,2025-01-09,Sale,Off-Plan Property,Arabian Ranches,Apartment,3.0,503.3,1433.4,721490.0,Emaar Properties
TX1006357,2025-01-09,Sale,Existing Property,Deira,Apartment,2.0,827.5,822.0,680144.0,
TX1006358,2025-01-09,Sale,Existing Property,Jumeirah Lake Towers,Apartment,3.0,692.2,1704.7,1180024.0,
TX1006359,2025-01-09,Sale,Off-Plan Property,Palm Jumeirah,Apartment,1.0,740.0,3004.4,2223256.0,Dubai Properties
TX1006360,2025-01-09,Mortgage,Off-Plan Property,Dubai Hills Estate,Apartment,1.0,943.8,1650.6,1557789.0,Nakheel
TX1006361,2025-01-09,Sale,Existing Property,Downtown Dubai,Land,,9413.7,1683.2,15845253.0,
TX1006362,2025-01-09,Sale,Existing Property,Dubai Hills Estate,Office,,1260.6,1951.7,2460354.0,
TX1006363,2025-01-09,Sale,Off-Plan Property,Mirdif,Land,,14636.1,938.0,13728779.0,Emaar Properties
TX1006364,2025-01-09,Sale,Existing Property,Dubai Silicon Oasis,Villa,2.0,4723.3,910.6,4300878.0,
TX1006365,2025-01-09,Sale,Existing Property,Dubai Silicon Oasis,Land,,9102.2,870.7,7925609.0,
TX1006366,2025-01-09,Sale,Existing Property,Al Furjan,Apartment,2.0,1668.3,1256.7,2096553.0,
TX1006367,2025-01-09,Mortgage,Off-Plan Property,Deira,Apartment,2.0,2121.3,731.0,1550730.0,Binghatti Developers
TX1006368,2025-01-09,Sale,Off-Plan Property,Dubai Marina,Townhouse,0.0,4235.3,1379.8,5843994.0,Emaar Properties
TX1006369,2025-01-09,Sale,Off-Plan Property,DIFC,Apartment,3.0,974.4,2833.3,2760659.0,Ellington Properties
TX1006370,2025-01-09,Sale,Off-Plan Property,Business Bay,Apartment,1.0,1142.5,1773.0,2025549.0,Binghatti Developers
TX1006371,2025-01-09,Sale,Existing Property,Business Bay,Villa,4.0,6390.9,1824.0,11657332.0,
TX1006372,2025-01-09,Sale,Off-Plan Property,DIFC,Land,,9913.7,2348.1,23277811.0,Ellington Properties
TX1006373,2025-01-10,Mortgage,Off-Plan Property,Dubai Marina,Apartment,3.0,776.0,2095.4,1625966.0,Azizi Developments
TX1006374,2025-01-10,Sale,Off-Plan Property,Mirdif,Apartment,2.0,938.2,959.8,900538.0,Danube Properties
TX1006375,2025-01-10,Sale,Off-Plan Property,Al Furjan,Apartment,2.0,1023.0,939.8,961459.0,Binghatti Developers
TX1006376,2025-01-10,Sale,Off-Plan Property,DIFC,Apartment,1.0,1735.9,2679.7,4651679.0,Emaar Properties
TX1006377,2025-01-10,Sale,Existing Property,Downtown Dubai,Apartment,2.0,1008.9,2470.8,2492770.0,
TX1006378,2025-01-10,Sale,Existing Property,Dubai Sports City,Villa,4.0,5288.6,1094.2,5787063.0,
TX1006379,2025-01-10,Sale,Off-Plan Property,Dubai Sports City,Apartment,0.0,1060.4,990.3,1050073.0,Meraas
TX1006380,2025-01-10,Sale,Existing Property,Dubai Sports City,Villa,4.0,3301.6,947.3,3127726.0,
TX1006381,2025-01-10,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,0.0,1404.9,992.9,1394881.0,Sobha Realty
TX1006382,2025-01-10,Sale,Existing Property,Dubai Sports City,Apartment,2.0,1460.6,936.0,1367165.0,
TX1006383,2025-01-10,Sale,Existing Property,Downtown Dubai,Apartment,4.0,953.3,2837.8,2705226.0,
TX1006384,2025-01-10,Mortgage,Off-Plan Property,Deira,Apartment,2.0,1121.1,758.1,849923.0,Ellington Properties
TX1006385,2025-01-10,Mortgage,Existing Property,Jumeirah Lake Towers,Office,,686.2,1618.1,1110276.0,
TX1006386,2025-01-10,Sale,Off-Plan Property,Palm Jumeirah,Townhouse,4.0,4027.2,2614.7,10530151.0,Ellington Properties
TX1006387,2025-01-10,Sale,Existing Property,Mirdif,Villa,4.0,8580.5,1036.6,8894450.0,
TX1006388,2025-01-10,Sale,Off-Plan Property,Deira,Villa,5.0,8477.3,836.9,7095018.0,Nakheel
TX1006389,2025-01-10,Sale,Existing Property,Business Bay,Villa,1.0,4318.4,1633.9,7056046.0,
TX1006390,2025-01-10,Mortgage,Existing Property,Dubai Sports City,Office,,2211.3,1384.6,3061760.0,
TX1006391,2025-01-10,Sale,Existing Property,Dubai Marina,Apartment,1.0,1581.2,2413.7,3816610.0,
TX1006392,2025-01-10,Sale,Existing Property,Mirdif,Apartment,0.0,1648.0,1064.1,1753726.0,
TX1006393,2025-01-10,Sale,Off-Plan Property,Mirdif,Office,,2413.7,857.3,2069161.0,Ellington Properties
